EXT_SOURCE_2,EXT_SOURCE_3,PAYMENT_RATE,DAYS_BIRTH,EXT_SOURCE_1,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,INSTAL_DBD_MEAN,ANNUITY_INCOME_PERC,AMT_ANNUITY,DAYS_LAST_PHONE_CHANGE,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,REGION_POPULATION_RELATIVE,INSTAL_DAYS_ENTRY_PAYMENT_MAX,INCOME_CREDIT_PERC,INSTAL_AMT_PAYMENT_MIN,CLOSED_DAYS_CREDIT_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,PREV_APP_CREDIT_PERC_VAR,INSTAL_DBD_MAX,INSTAL_DBD_SUM,BURO_DAYS_CREDIT_VAR,CLOSED_DAYS_CREDIT_ENDDATE_MAX,ACTIVE_DAYS_CREDIT_MAX,INCOME_PER_PERSON,PREV_HOUR_APPR_PROCESS_START_MEAN,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,CLOSED_AMT_CREDIT_SUM_MEAN,POS_NAME_CONTRACT_STATUS_Active_MEAN,ACTIVE_DAYS_CREDIT_VAR,CLOSED_DAYS_CREDIT_UPDATE_MEAN,PREV_CNT_PAYMENT_MEAN,PREV_APP_CREDIT_PERC_MEAN,INSTAL_AMT_PAYMENT_MEAN,INSTAL_DPD_MEAN,PREV_AMT_ANNUITY_MIN,PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,INSTAL_AMT_INSTALMENT_MAX,HOUR_APPR_PROCESS_START,TOTALAREA_MODE,INSTAL_PAYMENT_PERC_VAR,PREV_NAME_TYPE_SUITE_nan_MEAN,PREV_NAME_YIELD_GROUP_middle_MEAN,PREV_RATE_DOWN_PAYMENT_MEAN,TARGET
0.46760133,0.8658959,0.05,42,0.5021294,-397.0,-9001.0,74,12.941176,0.13333334,18000.0,-2194.0,-132.19705,0.04622,-1145.0,0.375,13675.635,-2195.0,1011.9233,0.026316931,17.0,220.0,490517.25,774.7538,-416.93738,45000.0,12.5,2142.0,0.0,0.94736844,307208.47,-1050.0,9.0,1.2352778,17624.19,0.0,13806.135,0.5,26793.494,14,0.1025479,0.0,0.0,0.5,0.24955015,0
0.6380128,0.56560796,0.037225433,99,0.18491572,-2661.0,-875.0,-75,12.26564,0.184,28980.0,-3.0,-132.19705,0.030755,-327.7884,0.20231214,5198.1606,-499.0,1011.9233,0.07275849,37.84903,390.6451,165312.5,-308.0,-416.93738,157500.0,12.661583,0.0,121455.97,0.90468615,307208.47,-562.0,14.530787,0.96875226,18754.361,1.0654914,7864.341,0.2845134,136339.33,18,0.3006,20770.508,0.47940668,0.25491133,0.08192415,0
0.002228011,0.5108563,0.06549978,-86,0.5021294,-495.0,-1077.0,96,10.111111,0.1904,21420.0,-560.0,-132.19705,0.035792,-480.0,0.34401146,27.45,-907.4482,1011.9233,0.041073132,40.0,182.0,490517.25,774.7538,-416.93738,56250.0,10.5,5242.4604,257651.02,0.875,307208.47,-827.34595,11.0,0.96780527,13423.162,5.4444447,2596.23,0.0,173560.77,15,0.1025479,0.22781393,1.0,0.0,0.10890909,0
0.17240077,0.5108563,0.05449082,126,0.5021294,-700.0,-6181.0,68,9.064516,0.2176,29376.0,-206.0,-132.19705,0.022625,-5.0,0.25041735,112.41,-907.4482,1011.9233,0.004297439,51.0,281.0,490517.25,774.7538,-416.93738,67500.0,14.166667,5242.4604,257651.02,0.9,307208.47,-827.34595,16.0,0.9287895,11760.26,0.0,5200.245,0.33333334,81601.65,10,0.0703,0.0,0.6666667,0.16666667,0.0,1
0.7095388,0.63970757,0.0371748,-6,0.5021294,-7716.0,-652.0,33,12.26564,0.083136365,41152.5,-401.0,-1131.0,0.026392,-327.7884,0.44715446,5198.1606,-1132.0,1011.9233,0.07275849,37.84903,390.6451,0.0,-764.0,-1132.0,247500.0,12.661583,5242.4604,263191.5,0.90468615,307208.47,-856.0,14.530787,0.96875226,18754.361,1.0654914,7864.341,0.2845134,136339.33,16,0.438,20770.508,0.47940668,0.25491133,0.08192415,0
0.7477094,0.6430256,0.03476,90,0.2671269,-2384.1423,-1296.0,72,3.2,0.2607,46926.0,-2284.0,-28.5,0.008575,-1912.0,0.13333334,2.43,-694.0,-403.0,0.07275849,30.0,64.0,656682.0,29.0,-1277.0,90000.0,19.0,0.0,174608.9,0.9230769,27378.0,-736.1667,12.0,1.0340773,2347.1685,9.95,3914.19,0.0,3914.19,20,0.0316,0.23615848,0.0,0.0,0.120248295,0
0.6369971,0.622922,0.05,-109,0.70693624,-2786.0,-5970.0,-2,5.742268,0.114285715,18000.0,-1608.0,-67.0,0.01885,-4.0,0.4375,1.62,-657.0,-46.0,0.003352517,49.0,557.0,93744.5,-476.0,-1090.0,39375.0,14.333333,5242.4604,17100.0,0.9382716,307208.47,-441.0,10.666667,1.0207003,4290.669,1.9587629,3918.06,0.6666667,19179.586,15,0.1025479,0.18186377,0.22222222,0.22222222,0.057588935,0
0.49821967,0.5108563,0.027729431,87,0.5021294,-2315.0,-3358.0,111,15.2,0.10014286,15772.5,-2538.0,-132.19705,0.020246,-344.0,0.27689874,3971.25,-907.4482,1011.9233,0.3912435,25.0,76.0,490517.25,774.7538,-416.93738,52500.0,8.25,5242.4604,257651.02,0.71428573,307208.47,-827.34595,14.0,0.8573551,163160.39,0.0,3973.095,0.5,799911.4,9,0.1069,0.0,0.5,0.5,0.218554,0
0.5983746,0.29109737,0.029472196,57,0.5021294,-404.0,-1179.0,23,50.6,0.0918,16524.0,0.0,-76.5,0.020713,-1718.0,0.3210479,6725.385,-1642.0,1011.9233,0.07275849,76.0,506.0,628852.0,-1458.0,-92.0,45000.0,7.0,0.0,51255.0,0.90909094,117128.0,-1458.0,12.0,1.0110958,8007.021,0.0,6725.385,0.0,19541.744,12,0.1025479,0.0,0.0,1.0,0.10006168,0
0.27130893,0.53348166,0.031935655,69,0.5021294,-2384.1423,-9525.0,-7,12.26564,0.08073334,5449.5,-25.0,-68.0,0.008068,-327.7884,0.39556962,5198.1606,-907.4482,1462.0,0.07275849,37.84903,390.6451,490517.25,774.7538,-364.0,33750.0,12.661583,5242.4604,257651.02,0.90468615,307208.47,-827.34595,14.530787,0.96875226,18754.361,1.0654914,7864.341,0.2845134,136339.33,6,0.1025479,20770.508,0.47940668,0.25491133,0.08192415,0
0.747181,0.63637614,0.029354582,-99,0.5021294,-8069.0,-8942.0,94,3.5957446,0.20466666,33156.0,-1242.0,-36.0,0.026392,-30.0,0.1434263,2.835,-30.0,-95.0,0.29765233,19.0,169.0,1130762.1,-20.0,-125.0,81000.0,17.2,7.2,82907.664,0.84615386,32116.0,-1315.75,7.5,0.7886355,28745.535,0.021276595,7084.395,0.4,687406.5,17,0.1059,0.0,0.4,0.6,0.07262104,0
0.1640189,0.30467218,0.06433779,44,0.5021294,-2246.0,-5003.0,113,9.0,0.1059,19062.0,-492.0,-16.0,0.010147,-16.0,0.6075334,59.94,-588.0,229.0,0.006720521,45.0,792.0,588959.8,-404.0,-136.0,90000.0,14.461538,2902.9612,46541.23,0.9714286,307208.47,-960.9,19.5,0.89986867,10250.408,0.36363637,2250.0,0.23076923,45000.0,16,0.1025479,0.061703004,0.53846157,0.0,0.048672143,0
0.56560147,0.12610056,0.07300863,-89,0.5021294,-556.0,-330.0,19,5.3461537,0.25491175,39001.5,-264.0,-25.333334,0.030755,-20.0,0.28640744,90.855,-907.4482,380.0,0.007614332,29.0,139.0,42351.066,774.7538,-208.0,76500.0,12.0,0.0,257651.02,1.0,42351.066,-827.34595,8.0,0.93829775,4301.0635,0.23076923,2250.0,0.0,7215.48,12,0.1025479,0.08630692,0.33333334,0.33333334,0.0,1
0.13420364,0.6479769,0.067203104,33,0.5021294,-2384.1423,-9429.0,111,1.7,0.2330909,23076.0,-1536.0,-18.0,0.00712,-1242.0,0.28831285,21645.0,-907.4482,781.0,0.07275849,6.0,17.0,490517.25,774.7538,-323.0,49500.0,9.0,5242.4604,257651.02,1.0,307208.47,-827.34595,36.0,1.0,58902.61,2.2,21645.0,0.0,394221.1,10,0.0648,0.0,0.0,1.0,0.08192415,0
0.59729683,0.6058363,0.0325,-111,0.5021294,-6342.0,-688.0,15,4.3939395,0.0975,17550.0,-1766.0,-332.5,0.026392,-28.0,0.33333334,4.14,-1622.0,204.0,0.0035557162,31.0,145.0,84035.664,-1408.0,-1546.0,90000.0,12.285714,4027.5,17722.17,0.9047619,2888.0,-923.5,6.0,1.0433376,6196.4604,1.7575758,4963.86,0.14285715,15326.55,16,0.1025479,0.030250708,0.71428573,0.0,0.10798033,0
0.24628603,0.3392877,0.05,-62,0.5021294,-1740.0,-5013.0,106,3.25,0.15277778,12375.0,-378.0,-132.19705,0.015221,-261.0,0.3272727,10985.805,-343.0,1011.9233,0.0002894645,4.0,13.0,1272570.4,-9.0,-416.93738,40500.0,15.5,3420.0,53756.7,0.8333333,307208.47,-1239.6666,14.5,0.99149317,10986.041,0.0,2539.8,0.0,10986.12,9,0.1025479,0.0,1.0,0.25,0.0,0
0.59160334,0.66102356,0.05,-99,0.5021294,-3449.0,-566.0,109,12.26564,0.08125,29250.0,-119.0,-6.0,0.031329,-327.7884,0.61538464,5198.1606,-1329.0,884.0,0.07275849,37.84903,390.6451,686308.0,498.0,-211.0,180000.0,12.661583,5242.4604,1896453.0,0.90468615,307208.47,-516.5,14.530787,0.96875226,18754.361,1.0654914,7864.341,0.2845134,136339.33,15,0.1938,20770.508,0.47940668,0.25491133,0.08192415,0
0.7501149,0.3376727,0.048877146,41,0.5021294,-2745.0,-956.0,100,14.259259,0.16914286,26640.0,-785.0,-25.0,0.00496,-65.0,0.2889696,416.97,-660.0,-1452.0,1.5622572e-05,46.0,385.0,202027.86,-456.0,-585.0,157500.0,16.0,2996.0925,146722.25,1.0,415536.34,-512.3333,18.0,0.9016983,5505.095,0.7407407,6194.43,0.5,6194.43,11,0.0421,0.07100039,0.5,0.0,0.0,0
0.45534188,0.5108563,0.05,67,0.5021294,-12764.0,-4371.0,-119,7.9459457,0.15,20250.0,-381.0,-132.19705,0.00496,-15.0,0.33333334,7215.75,-907.4482,1011.9233,0.042501733,38.0,294.0,490517.25,774.7538,-416.93738,67500.0,15.75,5242.4604,257651.02,0.9736842,307208.47,-827.34595,16.0,1.0151275,51680.004,0.10810811,4604.76,0.25,56103.797,15,0.1025479,0.018553197,0.25,0.5,0.108845286,0
0.6939713,0.47764915,0.028059686,88,0.5021294,-1769.0,-3056.0,-92,5.1509433,0.130225,23440.5,-1824.0,-30.75,0.025164,-22.0,0.2154708,811.395,-1622.0,118.0,0.018192826,43.0,273.0,1057187.2,-1077.0,-236.0,90000.0,11.666667,2002.347,133524.0,0.9411765,3272.25,-1723.6666,6.0,1.0778735,71744.82,0.0,4863.105,0.33333334,643245.4,17,0.0727,0.0,0.6666667,0.0,0.119382955,0
0.64087147,0.27500036,0.07136568,69,0.3758315,-304.0,-3980.0,-111,5.0263157,0.206675,37201.5,-774.0,-132.19705,0.00702,-6.0,0.34530386,12.96,-519.0,1011.9233,0.07594818,37.0,382.0,490517.25,-154.0,-416.93738,90000.0,11.909091,1294.695,13455.0,0.8648649,307208.47,-150.0,14.272727,0.7810696,27366.691,0.75,6155.1,0.6363636,449187.34,14,0.1025479,0.03526523,0.18181819,0.36363637,0.10354879,1
0.25784022,0.3016249,0.03987777,-121,0.5741265,-2847.0,-7373.0,98,10.058824,0.096666664,23490.0,-717.0,-439.66666,0.035792,-424.0,0.41252863,43.335,-331.0,-1269.0,0.0069863074,45.0,513.0,662789.44,-30.0,-30.0,121500.0,10.75,7635.465,126668.72,0.7692308,797913.0,-790.6,11.5,1.0156704,9133.05,0.60784316,4034.205,0.25,14529.06,13,0.1025479,0.068482205,0.5,0.0,0.10392392,0
0.15178834,0.5208976,0.02936552,109,0.5021294,-1857.0,-4720.0,-72,8.906542,0.166225,29920.5,-679.0,-32.0,0.035792,-26.0,0.17666128,7.92,-1414.0,1630.0,0.20248012,87.0,953.0,515202.34,363.0,-196.0,90000.0,14.5,0.0,247275.0,0.9076923,307208.47,-448.5,12.285714,0.8788909,27657.508,0.43925235,3846.15,0.0,426940.75,12,0.1025479,1.5370339,0.5,0.125,0.11892849,1
0.66489,0.52809274,0.05,89,0.5021294,-1639.0,-3927.0,-52,11.214286,0.1,13500.0,-633.0,-25.0,0.018634,-33.0,0.5,12789.765,-518.0,155.0,0.00539793,20.0,157.0,67344.5,-334.0,-151.0,45000.0,13.5,0.0,107752.5,0.8666667,307208.47,-324.0,8.0,0.9200059,15328.652,0.0,12789.765,0.0,18715.545,14,0.0366,0.0,0.75,0.25,0.0,0
0.41592354,0.6195277,0.05127582,10,0.41885513,-2737.0,-2949.0,-33,7.3030305,0.3376,30384.0,-2114.0,-285.0,0.00712,-511.0,0.15188335,9.27,-795.0,-2138.0,0.012053846,46.0,241.0,616032.06,-491.0,-511.0,30000.0,10.0,2523.6787,75404.39,0.90625,1015694.3,-1083.625,15.333333,0.95035523,10013.446,3.0,2773.755,0.33333334,124017.8,10,0.1025479,0.06998514,0.33333334,0.0,0.05070622,0
0.35027307,0.28961125,0.0397965,48,0.5021294,-308.0,-7813.0,56,25.758621,0.27456668,37066.5,-377.0,-5.0,0.04622,-138.0,0.14494294,12114.18,-907.4482,778.0,0.006988878,84.0,747.0,490517.25,774.7538,-318.0,45000.0,13.5,0.0,257651.02,0.85294116,307208.47,-827.34595,9.5,0.9799894,63995.684,0.0,12114.18,0.33333334,491863.47,14,0.1025479,0.0,0.5,0.5,0.11406883,0
0.1173261,0.2091547,0.07208681,63,0.5021294,-6235.0,-4144.0,-114,16.307692,0.14393333,9715.5,0.0,-21.0,0.003069,-1394.0,0.5008347,4.68,-292.0,159.0,0.07275849,22.0,212.0,811953.4,-111.0,-149.0,33750.0,11.0,2672.355,32863.5,0.9230769,539760.5,-987.0,12.0,0.8791453,2269.0938,1.2307693,2458.575,1.0,2458.575,14,0.1025479,0.07660642,0.0,0.0,0.08903257,0
0.57316655,0.3944954,0.060024995,56,0.5021294,-1097.0,-8306.0,126,12.26564,0.08111111,16425.0,-339.0,-132.19705,0.030755,-327.7884,0.7400342,5198.1606,-947.0,1011.9233,0.07275849,37.84903,390.6451,490517.25,-581.0,-416.93738,67500.0,10.0,0.0,65056.5,0.90468615,307208.47,-885.0,14.530787,0.96875226,18754.361,1.0654914,7864.341,0.0,136339.33,13,0.1025479,20770.508,1.0,0.0,0.08192415,0
0.45357445,0.5884878,0.029239286,115,0.5021294,-5075.0,-2749.0,-56,8.715686,0.18193333,36841.5,-2425.0,-26.0,0.010006,-23.0,0.16071428,67.5,-482.0,1061.0,0.021043666,45.0,1778.0,66163.5,67.0,-761.0,101250.0,13.333333,0.0,207364.5,0.9130435,307208.47,-658.0,23.333334,0.9448618,12907.116,0.10784314,16094.385,0.0,225397.44,12,0.0153,0.26276308,0.33333334,0.33333334,0.09847626,0
0.7453923,0.5108563,0.032343697,74,0.5021294,-5758.0,-5782.0,37,4.25,0.2778,50004.0,-3478.0,-132.19705,0.04622,-206.0,0.11642799,13267.44,-907.4482,1011.9233,9.7558855e-05,12.0,34.0,490517.25,774.7538,-416.93738,90000.0,16.272728,5242.4604,257651.02,0.8888889,307208.47,-827.34595,51.6,0.8792771,39677.65,0.0,13267.44,0.36363637,224549.1,10,0.0427,0.0,0.6363636,0.09090909,0.08192415,0
0.19421512,0.5108563,0.028820256,-16,0.70753473,-2384.1423,-9420.0,9,22.5,0.3983846,23305.5,-2013.0,-132.19705,0.018029,-1850.0,0.07234279,12453.84,-907.4482,1011.9233,0.07275849,28.0,135.0,490517.25,774.7538,-416.93738,29250.0,13.0,5242.4604,257651.02,1.0,307208.47,-827.34595,6.0,1.1172414,12455.827,0.0,12456.225,1.0,12456.225,9,0.1025479,0.0,0.0,1.0,0.11428732,0
0.5459306,0.5190973,0.039853334,10,0.5021294,-7341.0,-9725.0,-93,12.545455,0.23912,26901.0,-349.0,-132.19705,0.028663,-12.0,0.16666667,512.55,-453.0,1011.9233,0.0012776802,60.0,414.0,490517.25,-375.0,-416.93738,56250.0,14.5,5242.4604,22500.0,0.8235294,307208.47,-372.0,6.0,0.9793628,10573.648,0.0,2501.505,0.25,59391.0,10,0.312,0.12707135,0.5,0.0,0.0,0
0.1302817,0.2091547,0.1079633,-78,0.5021294,-2694.0,-3281.0,1,14.266666,0.2942,52956.0,-1008.0,-17.0,0.018029,-22.0,0.36697248,45.18,-907.4482,1011.9233,0.009480311,68.0,856.0,490517.25,774.7538,-114.0,60000.0,10.6,0.0,257651.02,0.8924731,307208.47,-827.34595,8.571428,0.9273397,21555.604,0.0,2765.97,0.2,180191.06,6,0.0226,0.0,0.6,0.2,0.0473783,0
0.13173056,0.5108563,0.034842856,-95,0.28463095,-1876.0,-4183.0,45,5.0,0.4065,54877.5,-454.0,-132.19705,0.018029,-94.0,0.08571429,17543.16,-907.4482,1011.9233,0.07275849,10.0,60.0,490517.25,774.7538,-416.93738,45000.0,13.0,5242.4604,257651.02,0.9230769,307208.47,-827.34595,12.0,1.315712,17551.451,0.0,17552.205,0.0,17552.205,9,0.1025479,0.0,0.5,0.5,0.30822605,0
0.43137982,0.7713616,0.032258708,45,0.5021294,-2445.0,-1343.0,0,14.75,0.15079069,29178.0,-1615.0,-13.0,0.019101,-27.0,0.21393035,3.195,-1160.0,743.0,0.022476034,49.0,590.0,376684.34,-794.0,-1084.0,96750.0,14.5,5242.4604,203400.0,0.925,307208.47,-534.0,9.333333,1.2332052,10761.292,2.2,2250.0,0.6666667,95921.28,11,0.1025479,0.09219579,0.33333334,0.33333334,0.25838506,0
0.18228216,0.6785677,0.05,73,0.5021294,-1778.0,-3526.0,-19,17.8,0.1,9000.0,-1150.0,-6.0,0.00496,-1056.0,0.5,7.74,-907.4482,16.0,0.07275849,41.0,89.0,490517.25,774.7538,-1810.0,45000.0,12.0,17104.5,257651.02,0.8,307208.47,-827.34595,6.0,1.0209085,14388.642,0.4,12164.13,0.0,35450.82,16,0.1025479,0.19968206,0.0,1.0,0.069444045,0
0.7031982,0.07801577,0.032397326,114,0.5021294,-3141.0,-8103.0,-69,5.979592,0.22613333,30528.0,-2032.0,-81.28571,0.035792,-49.0,0.14326647,2.565,-159.0,167.0,0.015868867,30.0,586.0,748019.06,-27.0,-159.0,67500.0,13.571428,637.48126,150513.36,0.8695652,68407.48,-654.7273,8.333333,1.0571613,6685.6133,2.2551022,2123.235,0.14285715,87390.0,9,0.1025479,0.09234394,0.5714286,0.2857143,0.099032655,0
0.7408171,0.5108563,0.05,100,0.21094891,-802.0,-5340.0,40,12.75,0.06,13500.0,-516.0,-132.19705,0.04622,-33.0,0.8333333,3006.855,-907.4482,1011.9233,0.0018274047,39.0,204.0,490517.25,774.7538,-416.93738,225000.0,12.5,5242.4604,257651.02,0.8888889,307208.47,-827.34595,9.0,1.0854062,5256.72,0.0,3008.115,0.0,12002.85,11,0.2019,0.0,1.0,0.5,0.12778223,0
0.57166797,0.42765737,0.051221173,61,0.5021294,-629.0,-6472.0,-77,8.15,0.23510256,41260.5,-782.0,-32.0,0.030755,-20.0,0.21786736,0.675,-907.4482,118.0,0.12907472,27.0,652.0,490517.25,774.7538,-64.0,87750.0,11.0,0.0,257651.02,0.925,307208.47,-827.34595,10.571428,0.7997491,19142.941,0.0,2250.0,0.625,284477.4,13,0.0498,0.0,0.25,0.125,0.064697735,0
0.5647631,0.6479769,0.056067318,-47,0.5021294,-548.0,-9649.0,5,0.0,0.15473333,31333.5,0.0,-36.0,0.00712,-2861.0,0.36234802,10715.355,-786.0,1307.0,0.07275849,0.0,0.0,438598.28,-421.0,-246.0,202500.0,12.661583,0.0,68962.5,0.8,30102.334,-888.0,14.530787,0.96875226,10725.345,0.0,7864.341,0.2845134,10730.34,13,0.0369,0.0,0.47940668,0.25491133,0.08192415,0
0.4328233,0.41359675,0.029336428,115,0.5021294,-4081.0,-3748.0,106,11.876543,0.17134,38551.5,-538.0,-25.0,0.00702,-346.0,0.17121764,10365.795,-2617.0,343.0,0.03253319,23.0,962.0,642978.0,-2070.0,-1483.0,112500.0,14.166667,5242.4604,202500.0,0.96385545,307208.47,-545.0,25.666666,1.1103507,32717.576,0.0,10365.795,0.16666667,718655.25,11,0.1025479,0.0,0.16666667,0.6666667,0.15087922,0
0.5729472,0.5108563,0.02866,1,0.5021294,-2384.1423,-2361.0,113,17.666666,0.2866,19345.5,-352.0,-36.0,0.010032,-274.0,0.1,6436.305,-58.0,454.0,0.07275849,27.0,53.0,21742.334,774.7538,-276.0,67500.0,4.0,0.0,9000.0,0.75,307208.47,-5.0,6.0,0.9439333,12133.665,0.0,6436.305,0.0,23528.385,5,0.0428,0.0,1.0,0.0,0.0,0
0.46289533,0.5108563,0.05642,-86,0.5021294,-2384.1423,-9581.0,93,21.4,0.11284,12694.5,-509.0,-132.19705,0.01452,-368.0,0.5,2598.705,-2598.0,1011.9233,0.07275849,29.0,107.0,490517.25,-2423.0,-416.93738,56250.0,10.0,0.0,30571.38,0.8333333,307208.47,-2423.0,6.0,1.1111112,3104.271,0.0,2598.705,0.0,5126.535,11,0.2363,0.0,1.0,1.0,0.10890909,0
0.7311512,0.47225335,0.029346189,-46,0.23746513,-688.0,-8119.0,-98,35.714287,0.17491111,35419.5,-473.0,-10.5,0.032561,-281.0,0.16777773,6251.535,-1443.0,1288.0,0.07275849,56.0,250.0,903876.2,-1352.0,-352.0,101250.0,12.0,0.0,133485.0,0.875,2766.9666,-1844.6666,10.0,1.0,8661.613,0.0,6251.535,0.0,23122.08,14,0.1965,0.0,1.0,0.0,0.0,0
0.6761599,0.4365065,0.048633333,44,0.5021294,-1497.0,-3667.0,-49,8.043956,0.036475,6565.5,-1170.0,-132.19705,0.010643,-8.0,1.3333334,0.09,-695.0,1011.9233,0.014481925,32.0,732.0,10512.5,-360.0,-416.93738,45000.0,12.714286,0.0,138980.61,0.9444444,307208.47,-662.5,15.666667,1.007189,50401.977,1.7362638,10224.0,0.2857143,327259.62,15,0.1025479,1.679881,0.5714286,0.14285715,0.15613413,0
0.7077599,0.5602843,0.05,44,0.5021294,-2384.1423,-7473.0,-74,6.08,0.16666667,33750.0,-1469.0,-43.0,0.020713,-380.0,0.3,1350.0,-1845.0,643.0,0.008005927,13.0,152.0,994730.3,-1262.0,-404.0,202500.0,9.0,5242.4604,1046250.0,0.8888889,307208.47,-1777.0,8.0,1.051654,15314.672,1.72,7446.78,0.6666667,30637.26,11,0.1038,0.0,0.33333334,0.6666667,0.10203363,0
0.7311555,0.7136314,0.107694164,-58,0.26603636,-3605.0,-2852.0,-9,9.153846,0.1322963,16074.0,-1858.0,-349.0,0.04622,-396.0,0.8140376,7.38,-695.0,645.0,0.13774358,69.0,1309.0,29768.0,-328.0,-451.0,60750.0,14.5,5242.4604,477454.5,0.9425287,307208.47,-439.0,14.0,0.64451754,21255.309,1.5734266,4500.0,0.7,160368.03,18,0.0414,0.096648775,0.3,0.3,0.0,0
0.6797645,0.37740424,0.042326733,-94,0.5021294,-4756.0,-823.0,-31,23.285715,0.18586956,19237.5,-437.0,-132.19705,0.025164,-269.0,0.22772278,2204.28,-263.0,1011.9233,0.0,82.0,326.0,490517.25,1563.0,-416.93738,34500.0,9.666667,0.0,565209.0,0.8333333,307208.47,-195.0,10.0,1.0,5193.5625,0.0,2205.315,0.0,27837.766,10,0.1025479,0.0,0.6666667,0.33333334,0.0,0
0.7203583,0.8633634,0.029460415,-52,0.61351776,-609.0,-141.0,13,15.111111,0.15388,17311.5,0.0,-132.19705,0.019689,-704.0,0.19145058,3830.94,-2020.0,1011.9233,0.0151393525,31.0,272.0,22813.0,-1069.0,-416.93738,28125.0,13.5,5242.4604,213000.0,0.9047619,307208.47,-1186.0,12.0,1.0982879,5939.48,0.0,3830.94,0.5,22457.836,12,0.0809,0.0,0.0,0.5,0.18797314,0
0.65340906,0.6075573,0.05885,57,0.6785369,-3985.0,-3745.0,-57,5.095238,0.04708,5296.5,0.0,-35.5,0.019101,-1339.0,1.25,65.655,-1379.0,301.0,0.07275849,27.0,107.0,769799.0,-1015.0,-65.0,28125.0,11.0,3435.103,63419.76,0.9166667,425964.5,-1797.0,16.0,1.25,9912.48,2.952381,11836.8,1.0,11902.455,10,0.1025479,0.04707048,0.0,1.0,0.21781819,0
0.5357,0.5108563,0.029350912,15,0.5021294,-7729.0,-6425.0,89,11.302083,0.12035484,33579.0,-1560.0,-132.19705,0.04622,-37.0,0.24386983,291.33,-907.4482,1011.9233,0.0040183533,41.0,1085.0,490517.25,774.7538,-416.93738,139500.0,11.952381,5242.4604,257651.02,0.90909094,307208.47,-827.34595,42.0,0.877059,32792.23,0.14583333,9842.4,0.47619048,475597.84,10,0.1025479,0.022159752,0.52380955,0.1904762,0.0,0
0.59846395,0.5108563,0.048877146,84,0.5021294,-1606.0,-381.0,-99,17.666666,0.19733334,26640.0,-490.0,-132.19705,0.00712,-426.0,0.24768825,13192.02,-907.4482,1011.9233,0.0017067773,27.0,53.0,490517.25,774.7538,-416.93738,67500.0,7.6666665,5242.4604,257651.02,0.8,307208.47,-827.34595,24.0,0.83110124,43826.7,0.0,13192.02,0.0,105096.06,8,0.1025479,0.0,1.0,0.33333334,0.0,0
0.37387976,0.0938366,0.07496,12,0.5021294,-1088.0,-206.0,68,10.809524,0.14992,50598.0,-736.0,-14.0,0.020713,-405.0,0.5,12064.905,-603.0,118.0,0.0026100161,46.0,227.0,66864.7,-238.0,-7.0,168750.0,11.285714,14931.0,270000.0,0.9166667,69205.664,-422.0,20.0,0.95609075,18903.787,0.0,12064.905,0.2857143,41841.72,9,0.1025479,0.0,0.71428573,0.0,0.0,0
0.45253947,0.45610973,0.05479798,1,0.5961192,-2384.1423,-1028.0,86,8.585366,0.18489474,79042.5,-196.0,-132.19705,0.04622,-21.0,0.29637393,32287.5,-196.0,1011.9233,26.648441,19.0,352.0,490517.25,-14.0,-416.93738,213750.0,14.1,0.0,48546.0,1.0,307208.47,-42.0,7.714286,3.5427303,37820.254,0.0,2250.0,0.4,40389.03,13,0.1025479,0.0,0.5,0.1,0.0,0
0.51413006,0.38762534,0.036156394,102,0.5021294,-1493.0,-675.0,48,9.827586,0.10785,19413.0,-1840.0,-492.0,0.020246,-11.0,0.33524704,3983.985,-504.0,-1662.0,0.31397584,30.0,570.0,728104.7,-200.0,-523.0,60000.0,12.133333,1059.3,246521.92,0.9354839,760390.7,-1303.8,29.2,1.1578243,69289.56,0.01724138,5656.905,0.26666668,1084135.8,10,0.5247,11.637348,0.6666667,0.13333334,0.29238322,0
0.49944973,0.5108563,0.05,95,0.5021294,-4636.0,-909.0,-109,16.294117,0.2,9000.0,-1097.0,-132.19705,0.01885,-43.0,0.25,56.52,-907.4482,1011.9233,0.004502046,54.0,277.0,490517.25,774.7538,-416.93738,7500.0,10.166667,5242.4604,257651.02,0.8888889,307208.47,-827.34595,24.0,0.89165485,22315.91,0.47058824,4647.825,0.0,280130.12,16,0.1025479,0.10780187,0.16666667,0.16666667,0.0,1
0.64455724,0.5108563,0.044321463,16,0.5021294,-2384.1423,-1438.0,-20,12.157895,0.116725,21010.5,-551.0,-132.19705,0.003069,-14.0,0.37970838,19151.1,-907.4482,1011.9233,0.0023182011,25.0,231.0,490517.25,774.7538,-416.93738,90000.0,12.0,5242.4604,257651.02,0.9047619,307208.47,-827.34595,40.0,0.8851077,65120.957,0.0,19151.1,0.2,534192.9,17,0.1025479,0.0,0.6,0.2,0.0,1
